time,density,altitude,latitude,longitude,local_solar_time
2020-02-16 00:00:00+00:00,,436585.89010370336,30.913148054091145,32.53715297344313,1.9336068148997896
2020-02-16 00:00:10+00:00,,436672.54105689377,31.558083287098185,32.535912307721766,1.9363019787504143
2020-02-16 00:00:20+00:00,,436761.875211888,32.20293899707142,32.535232401730845,1.939034526586184
2020-02-16 00:00:30+00:00,,436853.8136730632,32.84771359797452,32.53513553075859,1.9418059433959272
2020-02-16 00:00:40+00:00,,436948.27353060246,33.49240558408453,32.53564489016889,1.9446177755975853
2020-02-16 00:00:50+00:00,,437045.17169712856,34.13701342917452,32.536784680112724,1.9474716365044955
2020-02-16 00:01:00+00:00,,437144.42396509554,34.78153565077434,32.53858013275617,1.95036920823091
2020-02-16 00:01:10+00:00,1.1601981178653658e-14,437245.944291058,35.425970762765424,32.54105756651518,1.9533122453984646
2020-02-16 00:01:20+00:00,2.3372352325616426e-14,437349.64565381035,36.07031732085541,32.54424453831843,1.9563025851052558
2020-02-16 00:01:30+00:00,1.272122661276779e-14,437455.4384697648,36.71457385894775,32.54816978219423,1.9593421429233402
2020-02-16 00:01:40+00:00,-1.2059669796295398e-14,437563.2333858935,37.35873894467265,32.55286340325814,1.9624329259207869
2020-02-16 00:01:50+00:00,-2.1806301301775403e-15,437672.94119930547,38.00281114274664,32.55835689196166,1.9655770334308755
2020-02-16 00:02:00+00:00,-5.470646868991405e-15,437784.4714084994,38.64678901823145,32.564683256361434,1.9687766659606822
2020-02-16 00:02:10+00:00,-2.4844826058511454e-14,437897.73153766897,39.29067115711085,32.57187709098822,1.9720341298725153
2020-02-16 00:02:20+00:00,-2.2209075994736455e-14,438012.63329121564,39.93445612387887,32.57997469918073,1.9753518453287242
2020-02-16 00:02:30+00:00,-1.8500099194730912e-14,438129.08534379397,40.57814251965876,32.589014180666446,1.9787323523717255
2020-02-16 00:02:40+00:00,-1.6566833174403314e-14,438246.99728064705,41.22172892077761,32.599035586014736,1.9821783210090231
2020-02-16 00:02:50+00:00,6.735194219480486e-15,438366.2784628626,41.86521390639647,32.61008099894149,1.9856925567919887
2020-02-16 00:03:00+00:00,,438486.8393166978,42.50859608119982,32.622194746615484,1.9892780149253646
2020-02-16 00:03:10+00:00,,438608.58792916965,43.151874008907534,32.63542347644819,1.99293780520658
2020-02-16 00:03:20+00:00,,438731.4343940504,43.795046279378,32.649816346023435,1.996675204777766
2020-02-16 00:03:30+00:00,,438855.28577737324,44.43811143095695,32.6654252489414,2.000493673272789
2020-02-16 00:03:40+00:00,,438980.04999319,45.081068021993794,32.68230493243136,2.0043968604769304
2020-02-16 00:03:50+00:00,,439105.63469819166,45.72391455503772,32.700513261665456,2.0083886240380124
2020-02-16 00:04:00+00:00,-2.2473934861928446e-14,439231.94608128536,46.36664951942921,32.72011140953484,2.012473042209315
2020-02-16 00:04:10+00:00,-1.2805277969627941e-14,439358.89314471465,47.00927135100119,32.741164154966405,2.0166544335562016
2020-02-16 00:04:20+00:00,1.4665250613672587e-14,439486.38084302377,47.65177845184807,32.76374007316179,2.0209373697283723
2020-02-16 00:04:30+00:00,1.7703135317114994e-14,439614.3179380931,48.29416917776535,32.7879119257322,2.0253267015606724
2020-02-16 00:04:40+00:00,1.6334430152789641e-15,439742.61028367653,48.936441820061084,32.813756920404316,2.029827576204603
2020-02-16 00:04:50+00:00,-8.450790944370764e-15,439871.1672134325,49.57859460317065,32.841357073197905,2.0344454613648715
2020-02-16 00:05:00+00:00,-1.1276842170296646e-14,439999.8951471979,50.22062567607472,32.87079961073441,2.0391861722102504
2020-02-16 00:05:10+00:00,-1.1343706456219063e-14,440128.7024152782,50.862533110723284,32.90217740178545,2.0440558999618332
2020-02-16 00:05:20+00:00,-5.3785096451071896e-15,440257.49829178955,51.504314877711145,32.9355893674664,2.049061239330932
2020-02-16 00:05:30+00:00,-2.6482811116815958e-15,440386.19206168316,52.14596884751791,32.97114108476557,2.054209228843945
2020-02-16 00:05:40+00:00,-3.848244998450585e-15,440514.69227148313,52.78749274866019,33.00894528197524,2.0595073836903595
2020-02-16 00:05:50+00:00,-4.008886744125785e-15,440642.90865845606,53.42888420502743,33.049122491154314,2.0649637393108904
2020-02-16 00:06:00+00:00,-3.897739242596812e-15,440770.7524381159,54.07014066560266,33.09180175499266,2.070586898611971
2020-02-16 00:06:10+00:00,1.4759124571369574e-15,440898.1330672093,54.71125942749583,33.13712132329009,2.0763860781868644
2020-02-16 00:06:20+00:00,-7.205808794607305e-16,441024.96318927314,55.35223757826304,33.1852296252383,2.082371173375712
2020-02-16 00:06:30+00:00,,441151.15303506795,55.99307198585624,33.23628609751515,2.0885528132604634
2020-02-16 00:06:40+00:00,,441276.61764250696,56.63375931043987,33.29046227835906,2.0949424336938947
2020-02-16 00:06:50+00:00,,441401.26755654253,57.27429591833711,33.34794302809096,2.1015523587579388
2020-02-16 00:07:00+00:00,-1.945797507492144e-14,441525.01874441747,57.914677898415604,33.40892781481312,2.108395886296357
